Year,EmployerType,EmployerName,DepartmentOrSubdivision,Position,ElectedOfficial,Judicial,OtherPositions,MinPositionSalary,MaxPositionSalary,ReportedBaseWage,RegularPay,OvertimePay,LumpSumPay,OtherPay,TotalWages,DefinedBenefitPlanContribution,EmployeesRetirementCostCovered,DeferredCompensationPlan,HealthDentalVision,TotalRetirementAndHealthContribution,PensionFormula,EmployerURL,EmployerPopulation,LastUpdatedDate,EmployerCounty,SpecialDistrictActivities,IncludesUnfundedLiability,SpecialDistrictType
2021,City,San Diego,City Attorney,Legal Secretary II,False,False,,58490,70741,,69242,0,4173,-60,73355,1880,0,6071,13716,21667,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Administrative Aide II,False,False,,47258,56950,,55756,10946,0,6595,73297,6856,0,4035,5410,16301,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,City Attorney,Legal Secretary II,False,False,,58490,70741,,68176,0,0,5105,73281,1184,0,5917,6771,13872,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Engineering & Capital Projects,Senior Management Analyst,False,False,,65874,79643,,67026,244,0,6010,73280,0,0,6189,5497,11686,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Development Services,Zoning Investigator II,False,False,,58552,70824,,68761,0,0,4502,73263,7410,0,4160,7016,18586,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Dispatcher,False,False,,52707,63565,,61292,5168,0,6797,73257,4089,0,3637,8234,15960,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Parking Enforcement Officer I,False,False,,41538,49920,,48862,15482,960,7951,73255,0,0,6180,6430,12610,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,City Attorney,City Attorney Investigator,False,False,,64584,78166,,75259,0,0,-2009,73250,0,0,6756,22000,28756,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Transportation,Assistant Engineer - Traffic,False,False,,64230,77376,,67950,238,0,5012,73200,0,0,6751,16817,23568,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Engineering & Capital Projects,Principal Engineering Aide,False,False,,55494,67184,,64773,248,0,8162,73183,0,0,5982,3321,9303,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fire-Rescue,Fire Fighter III,False,False,,60299,72779,,40597,4308,19175,9098,73178,0,0,1582,9300,10882,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Dispatcher II,False,False,,43618,52645,,51286,8449,319,13112,73166,0,0,6748,13656,20404,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,City Attorney,Legal Secretary II,False,False,,58490,70741,,63088,0,0,10077,73165,0,0,6390,7016,13406,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Library,Librarian II,False,False,,60923,73341,,71785,271,0,1105,73161,8585,0,4329,14000,26914,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Transportation,Assistant Engineer - Civil,False,False,,64230,77376,,66976,226,0,5958,73160,0,0,6183,5579,11762,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Facilities Services,Hvacr Technician,False,False,,57637,69160,,67701,522,798,4136,73157,0,0,6241,6820,13061,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Storm water,Equipment Technician II,False,False,,43846,52270,,49297,16903,295,6641,73136,244,0,5775,7308,13327,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Transportation,Assistant Engineer - Traffic,False,False,,64230,77376,,74548,0,0,-1419,73129,0,0,6734,22000,28734,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Engineering & Capital Projects,Associate Management Analyst,False,False,,60008,72509,,63000,0,0,10123,73123,0,0,5796,1425,7221,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Office Of The Mayor,Confidential Secretary To Mayor,False,False,,18450,116334,,73296,0,0,-183,73113,0,0,6743,5332,12075,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Transportation,Assistant Engineer - Traffic,False,False,,64230,77376,,62262,0,0,10838,73100,0,0,6204,5869,12073,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Public Utilities,Principal Engineering Aide,False,False,,55494,67184,,65160,9747,0,-1808,73099,7187,0,4422,14000,25609,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Storm water,Senior Management Analyst,False,False,,65874,79643,,55946,12543,0,4596,73085,0,0,6301,7238,13539,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Development Services,Structural Inspector II,False,False,,61173,73902,,71007,662,2733,-1320,73082,9563,0,4387,14000,27950,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fire-Rescue,Information Systems Analyst II,False,False,,60008,72509,,62960,0,0,10120,73080,0,0,5820,0,5820,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Public Utilities,Plant Technician II,False,False,,46010,54954,,48853,12064,940,11217,73074,0,0,5945,18,5963,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Public Utilities,Senior Backflow & Cross Connection Specialist,False,False,,49296,59592,,58334,5521,2985,6231,73071,8063,0,4220,8391,20674,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Engineering & Capital Projects,Associate Management Analyst,False,False,,60008,72509,,64033,0,17,9005,73055,8270,0,3878,1151,13299,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Transportation,Public Works Dispatcher,False,False,,39686,47819,,46813,9249,5258,11720,73040,0,0,5656,18,5674,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Transportation,Horticulturist,False,False,,58885,71198,,66198,628,0,6191,73017,0,0,6148,5647,11795,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Officer I,False,False,,65146,78603,,61778,5308,0,5930,73016,5448,0,3463,6927,15838,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Storm water,Public Works Superintendent,False,False,,77709,93808,,67045,1724,794,3410,72973,7108,0,2189,13855,23152,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fleet Operations,Fleet Technician,False,False,,51605,61880,,57192,5295,42,10442,72971,0,0,6112,5466,11578,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Environmental Services,Sanitation Driver II,False,False,,50232,59176,,57923,4627,437,9980,72967,0,0,5556,18,5574,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Engineering & Capital Projects,Assistant Engineer - Civil,False,False,,64230,77376,,74576,0,0,-1615,72961,7602,0,5472,14000,27074,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Officer I,False,False,,65146,78603,,61778,4962,0,6206,72946,4981,0,3463,6607,15051,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Personnel,Associate Personnel Analyst,False,False,,72384,87402,,70031,0,0,2856,72887,0,0,6425,9773,16198,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Development Services,Structural Inspector II,False,False,,61173,73902,,70722,243,0,1901,72866,0,0,5887,8715,14602,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Environmental Services,Sanitation Driver II,False,False,,50232,59176,,52297,17903,3298,-634,72864,0,0,6702,19861,26563,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Public Utilities,Junior Chemist,False,False,,59925,72384,,61689,7037,0,4138,72864,8094,0,4158,7917,20169,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Dispatcher II,False,False,,43618,52645,,50596,1659,39,20568,72862,0,0,6343,7784,14127,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Development Services,Combination Inspector I,False,False,,58261,70429,,68939,521,0,3398,72858,0,0,6345,15980,22325,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Development Services,Senior Combination Inspector,False,False,,70262,84843,,73175,0,0,-327,72848,0,0,6670,16000,22670,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fleet Operations,Fleet Team Leader,False,False,,58198,71448,,61740,1888,2,9188,72818,9766,0,4616,13731,28113,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Development Services,Combination Inspector II,False,False,,61173,73902,,70807,0,0,2008,72815,0,0,6643,21348,27991,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Mobility,Assistant Engineer - Traffic,False,False,,64230,77376,,70218,0,0,2592,72810,5763,0,702,8937,15402,1.0% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Development Services,Combination Inspector II,False,False,,61173,73902,,64440,0,0,8369,72809,0,0,5915,8101,14016,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Public Utilities,Principal Engineering Aide,False,False,,55494,67184,,65762,4597,2423,25,72807,0,0,6409,13688,20097,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Officer I,False,False,,65146,78603,,61778,1401,1831,7788,72798,5561,0,3463,3417,12441,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Council District 7,Council Representative I,False,False,,18450,116334,,72787,0,0,0,72787,0,0,6624,16032,22656,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Officer I,False,False,,65146,78603,,67831,4650,0,305,72786,8567,0,1976,17754,28297,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Parks & Recreation,Greenkeeper Supervisor,False,False,,41974,50482,,47683,11862,6601,6631,72777,0,0,6708,15019,21727,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fleet Operations,Fleet Technician,False,False,,51605,61880,,60576,2890,0,9309,72775,0,0,6213,6764,12977,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Public Utilities,Plant Technician II,False,False,,46010,54954,,49066,14089,6121,3495,72771,0,0,6675,12206,18881,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fire-Rescue,Fire Fighter II,False,False,,57429,69326,,49864,13761,0,9141,72766,0,0,7582,5389,12971,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Engineering & Capital Projects,Assistant Engineer - Civil,False,False,,64230,77376,,64851,311,0,7602,72764,0,0,6329,6993,13322,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Library,Librarian II,False,False,,60923,73341,,64913,271,0,7572,72756,0,0,6297,7224,13521,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fleet Operations,Fleet Repair Supervisor,False,False,,69264,83824,,61365,2684,5285,3399,72733,11303,0,5695,21548,38546,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Communications,Senior Public Information Officer,False,False,,60008,72509,,55436,0,7437,9853,72726,0,0,5118,0,5118,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Engineering & Capital Projects,Assistant Management Analyst,False,False,,49358,60008,,54879,4184,0,13657,72720,7342,0,2746,18,10106,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Engineering & Capital Projects,Junior Engineer - Civil,False,False,,55494,67184,,62643,0,0,10029,72672,0,0,6225,7238,13463,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Environmental Services,Landfill Equipment Operator,False,False,,52749,63086,,55536,11531,2176,3419,72662,0,0,6370,7564,13934,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Records Clerk,False,False,,42266,51043,,40737,23514,5509,2894,72654,0,0,6701,13992,20693,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Development Services,Electrical Inspector II,False,False,,61173,73902,,72062,2382,619,-2428,72635,0,0,6374,16000,22374,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Transportation,Junior Engineer - Civil,False,False,,55494,67184,,63093,238,0,9299,72630,0,0,5826,2248,8074,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Environmental Services,Sanitation Driver II,False,False,,50232,59176,,53242,19228,141,18,72629,0,0,6680,15202,21882,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Development Services,Structural Inspector I,False,False,,58261,70429,,68942,54,0,3632,72628,0,0,6348,8715,15063,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Parks & Recreation,Area Manager II,False,False,,58531,70928,,69429,825,4263,-1898,72619,7588,0,5432,16000,29020,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Public Utilities,Water Systems Technician III,False,False,,46010,54954,,53017,4748,9702,5140,72607,0,0,6180,6390,12570,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,City Attorney,City Attorney Investigator,False,False,,64584,78166,,72906,0,0,-311,72595,0,0,6696,21617,28313,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Development Services,Combination Inspector I,False,False,,58261,70429,,68250,0,0,4340,72590,0,0,6279,7784,14063,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Public Utilities,Assistant Engineer - Civil,False,False,,64230,77376,,62297,226,0,10038,72561,0,0,6213,6503,12716,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Dispatcher,False,False,,52707,63565,,53639,2482,923,15505,72549,0,0,6467,8035,14502,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Public Utilities,Assistant Engineer - Civil,False,False,,64230,77376,,62493,238,0,9814,72545,0,0,6186,6851,13037,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Officer I,False,False,,65146,78603,,61778,3254,0,7512,72544,5890,0,3463,5359,14712,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Parking Enforcement Officer I,False,False,,41538,49920,,49920,9493,0,13125,72538,6747,0,1464,12186,20397,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Public Utilities,Pump Station Operator,False,False,,48256,57616,,56375,13020,262,2876,72533,0,0,6194,13475,19669,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Transportation,Public Works Supervisor,False,False,,54974,66539,,62054,8274,2442,-258,72512,4316,0,727,15953,20996,1.0% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Public Utilities,Deputy Director,False,False,,52125,191693,,0,0,0,72506,72506,10030,0,0,0,10030,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Transportation,Electrician,False,False,,52270,62754,,60387,2778,0,9337,72502,7398,0,676,5897,13971,1.0% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Public Utilities,Water Systems Technician IV,False,False,,52874,63107,,61769,6023,1298,3408,72498,0,0,6403,16000,22403,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,City Attorney,City Attorney Investigator,False,False,,64584,78166,,67748,0,3481,1265,72494,0,0,6552,13716,20268,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fire-Rescue,Information Systems Analyst II,False,False,,60008,72509,,62310,0,0,10184,72494,0,0,5766,0,5766,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Parks & Recreation,Associate Management Analyst,False,False,,60008,72509,,70461,0,0,2028,72489,8571,0,4219,10239,23029,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Facilities Services,Hvacr Technician,False,False,,57637,69160,,67075,1318,0,4093,72486,0,0,6344,7251,13595,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Retirement,Associate Management Analyst,False,False,,60008,72509,,70976,0,0,1508,72484,0,0,6455,8937,15392,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Library,Librarian II,False,False,,60923,73341,,71774,0,0,708,72482,0,0,6691,16000,22691,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Department Of Finance,Principal Accountant,False,False,,21466,168522,,37715,0,35267,-504,72478,0,0,3984,4477,8461,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Officer I,False,False,,65146,78603,,67821,8092,353,-3789,72477,8454,0,1859,12644,22957,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Public Utilities,Heavy Truck Driver I,False,False,,40186,47902,,46884,22910,2844,-184,72454,0,0,6776,13011,19787,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fire-Rescue,Senior Management Analyst,False,False,,65874,79643,,66236,369,3288,2558,72451,10029,0,699,8937,19665,1.0% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fire-Rescue,Information Systems Analyst II,False,False,,60008,72509,,68368,0,4241,-168,72441,9134,0,728,17500,27362,1.0% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fire-Rescue,Fire Engineer,False,False,,67371,81453,,24262,24101,0,24057,72420,20022,0,0,15402,35424,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Public Utilities,Senior Backflow & Cross Connection Specialist,False,False,,49296,59592,,57927,3579,6451,4460,72417,7522,0,4111,7245,18878,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Development Services,Senior Zoning Investigator,False,False,,64376,77938,,69715,262,0,2433,72410,0,0,6438,9105,15543,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fleet Operations,Fleet Technician,False,False,,51605,61880,,57086,3483,0,11828,72397,0,0,5764,1265,7029,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,City Attorney,Associate Management Analyst,False,False,,60008,72509,,64023,0,3959,4408,72390,8514,0,2039,7238,17791,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Environmental Services,Utility Worker II,False,False,,36982,44013,,43089,26585,2613,97,72384,0,0,5681,15344,21025,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Facilities Services,Deputy Director,False,False,,52125,191693,,72261,0,0,121,72382,0,0,6648,199,6847,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fire-Rescue,Project Assistant,False,False,,64230,77376,,75736,0,0,-3369,72367,0,0,5608,16000,21608,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Transportation,Cement Finisher,False,False,,55744,66810,,58709,10020,0,3632,72361,0,0,6801,7013,13814,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Economic Development,Community Development Specialist II,False,False,,60008,72509,,69610,1564,0,1158,72332,9275,0,2883,8271,20429,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Engineering & Capital Projects,Assistant Engineer - Civil,False,False,,64230,77376,,66138,0,0,6182,72320,0,0,6085,6430,12515,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Public Utilities,Water Systems Technician III,False,False,,46010,54954,,53758,11450,2626,4468,72302,7029,0,4154,7258,18441,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Facilities Services,Plumber,False,False,,52270,62754,,60080,2655,0,9550,72285,0,0,5800,18,5818,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Public Utilities,Water Systems Technician IV,False,False,,52874,63107,,54274,10114,0,7883,72271,0,0,6012,15333,21345,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Development Services,Development Project Manager II,False,False,,73944,89294,,71138,949,0,179,72266,0,0,6675,17715,24390,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Officer I,False,False,,65146,78603,,61778,4324,0,6152,72254,6279,0,3463,6661,16403,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Environmental Services,Hazardous Materials Inspector II,False,False,,61110,74090,,66492,5738,0,19,72249,0,0,6645,15282,21927,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Risk Management,Claims Representative II,False,False,,58760,71053,,68484,0,0,3764,72248,0,0,6300,7770,14070,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fire-Rescue,Payroll Specialist II,False,False,,42349,51147,,49667,749,1371,20436,72223,0,0,5626,18,5644,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fleet Operations,Fleet Technician,False,False,,51605,61880,,60573,10122,0,1526,72221,0,0,6549,15189,21738,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Public Utilities,Plant Technician II,False,False,,46010,54954,,48860,17344,0,5996,72200,7180,0,4159,7308,18647,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fire-Rescue,Fire Fighter II,False,False,,57429,69326,,56643,7838,14,7675,72170,0,0,7654,6939,14593,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Storm water,Utility Worker II,False,False,,36982,44013,,43086,16711,74,12290,72161,5293,0,3774,18,9085,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Detective,False,False,,87256,105435,,57502,13294,0,1362,72158,0,0,3588,15233,18821,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Facilities Services,Electrician,False,False,,52270,62754,,61427,143,121,10439,72130,0,0,5735,4,5739,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Facilities Services,Plumber,False,False,,52270,62754,,61427,613,0,10077,72117,6996,0,3762,18,10776,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Public Utilities,Associate Management Analyst,False,False,,60008,72509,,68515,268,0,3328,72111,8083,0,2063,8377,18523,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Economic Development,Community Development Coordinator,False,False,,85155,103085,,47459,0,22049,2602,72110,0,0,4319,4840,9159,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Public Utilities,Information Systems Analyst II,False,False,,60008,72509,,70972,0,1642,-518,72096,0,0,5195,21478,26673,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,City Treasurer,Collections Investigator Supervisor,False,False,,55162,66643,,63981,8167,0,-56,72092,7284,0,4325,13616,25225,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Parks & Recreation,Equipment Technician I,False,False,,39957,47882,,43533,10935,4723,12893,72084,5354,0,3841,18,9213,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Development Services,Combination Inspector II,False,False,,61173,73902,,71153,337,0,561,72051,9563,0,4297,16000,29860,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Dispatcher,False,False,,52707,63565,,39642,2566,193,29645,72046,0,0,4690,672,5362,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Engineering & Capital Projects,Assistant Engineer - Civil,False,False,,64230,77376,,63968,286,0,7764,72018,5578,0,615,18141,24334,1.0% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Library,Librarian III,False,False,,67496,81890,,68735,0,0,3265,72000,0,0,6616,6933,13549,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Retirement,Associate Management Analyst,False,False,,60008,72509,,69907,0,0,2079,71986,0,0,6430,10455,16885,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Development Services,Zoning Investigator II,False,False,,58552,70824,,65658,0,0,6317,71975,8534,0,4060,7130,19724,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Transportation,Principal Utility Supervisor,False,False,,57720,69742,,67793,0,0,4143,71936,8485,0,4101,7562,20148,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Public Utilities,Wastewater Plant Operator,False,False,,65520,78395,,55616,5449,1087,9778,71930,6230,0,3730,15447,25407,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Development Services,Combination Inspector II,False,False,,61173,73902,,66088,0,0,5822,71910,0,0,6080,8938,15018,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Storm water,Parking Enforcement Officer I,False,False,,41538,49920,,48868,23474,0,-434,71908,0,0,6543,16000,22543,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
